NAME	MMS AN non-treated	MMS AO Non-treated	MMS AP Non-treated	MMS AR non-irradiated	MMS BA Non- treated  4x44K	MMS BB Non- treated 4x44K	MMS BC1 4x44K (w/o ORGANOIDS digestion)	MMS BE (without organoids)	MMS BF (without organoids)	MMS BL*	MMS E 08/05-08/19	MMS H1 Intact	MMS X Intact Exp1	MMS Z
subtype	not	not	not	not	not	not	CL	CL	not	not	CL	CL	CL	CL
84690	0.235	-0.097	0.214	0.260625	-0.423	0.361	0.387	0.43	0.16	0.806	-0.34	0.006	0.705	1.862
84691	0.027	0.639	0.748	0.631	-0.336	-0.099	-0.12	-0.163	-0.021	-1.045	0.943	-0.304	-0.397	-0.809
84693	-0.715	-0.382	-0.654	-1.177	-0.411	-0.286	0.451	-0.005	-0.404	0.176	-0.818	-0.563	-0.029	0.041
84695	0.241357143	0.147642857	0.242428571	1.1455	0.17	-0.2755	0.2885	0.38	-0.031	0.0805	0.488571429	-0.093	-0.063	-0.4625
84696	-0.582	-0.423	-0.315	-0.235	-0.441	-0.463	-0.257	-0.463	-0.684	-0.428	-0.885	-0.286	-0.683	-1.482
84698	-0.043428571	-0.001714286	-0.0944	0.025428571	0.171	0.075	0.042	0.215	0.161	0.159	0.053333333	0.243	0.175	-0.32
84699	0.414	0.736	0.477	0.753	-0.219	-0.633	-0.211	-0.356	-0.303	-0.002714286	-0.373	-0.109	1.825	-0.315
847	-0.293	-0.423	0.019	0.219	0.304	-0.097	0.252	-0.114	0.072	0.387	0.081	-0.065	-0.575	-0.227
8470	1.1135	0.2535	0.139	1.428	0.405	-0.157	-1.562	-1.137	-0.5645	-0.407	-0.93	-0.862	-0.385	-0.513
84700	-0.1235	0.068166667	0.0225	0.6705	0.1905	-0.0375	-0.0615	-0.1635	-0.2035	-0.262785714	-0.042	-0.0815	0.0795	-0.15225
84701	-0.201	0.338	0.336	0.625111111	-0.32	-0.294	-0.271	-0.159	-0.51	0.803	-0.215	-0.32	-0.313	0.012
84705	-0.9125	-0.2205	0.0775	0.5715	-0.0885	-0.6885	-0.9185	-1.5585	-1.4585	-1.0985	0.2105	-0.9085	-1.5015	-1.3585
84706	0.5045	0.0345	0.1485	-0.1915	0.4885	0.1485	-0.5615	-0.5215	-0.1315	-0.2815	-0.3645	-0.2515	0.0015	-0.0665
84707	0.9725	-0.0815	0.2795	0.0585	-0.3815	-0.2915	-1.1115	-1.6115	0.0385	-0.7215	0.1365	-0.3315	-1.4185	-0.7835
84708	-0.007375	-0.31175	-0.122875	-0.319625	-0.319625	-0.899625	-0.769625	-0.579625	-2.189625	-1.359625	-0.90725	-1.699625	-1.267625	-2.730625
84709	1.003	1.056	1.132	0.636	0.467	1.405	0.909	0.843	0.938	3.236	-0.392	0.979	0.116	-0.095
84717	0.4375	-0.0045	-0.0635	-0.6175	-0.5045	-0.7875	-0.5765	0.5625	0.4595	-0.6015	0.8345	1.4815	0.2855	1.4245
84719	-1.3305	-0.4465	-0.6795	0.5455	-0.0115	0.1095	-0.6595	0.1095	-0.024	-0.3485	0.1975	-0.8175	-0.5325	0.4995
84720	0.1095	-0.229	-0.0645	-0.1275	-0.3505	-0.4065	-0.5565	-0.1335	-0.2115	-0.4585	-0.539	-0.2225	-0.2685	0.2315
84722	-0.792	-0.427	0.793	0.053	-0.875	-0.269	-0.877	-1.321	-1.31	-0.772	-1.339	-1.222	-1.318	-0.172
84725	-0.130857143	-0.001428571	-0.067142857	0.255428571	0.181428571	0.118428571	-0.080571429	-0.171571429	-0.136571429	-0.202571429	-0.158571429	-0.292571429	0.158428571	-0.818571429
84726	-0.960833333	0.234166667	0.044166667	0.871833333	-0.452833333	-0.166166667	-0.289166667	-0.211833333	-0.5575	-0.662166667	0.411166667	-0.3295	0.051833333	-0.019166667
84727	-0.162	-0.045	0.369	1.69	0.76	0.59	0.02	0.72	-0.38	-0.4	1.049	0.27	0.844	0.887
8473	0.089285714	0.255428571	0.238428571	0.267928571	-0.228	-0.082	-0.288	0.272	-0.048	-0.078	0.135	0.042	-0.266	0.179
84734	-0.2921	0.0873	0.1503	2.1675	0.1195	-0.8675	-1.6175	-1.8215	-1.5155	0.1555	0.4217	-1.5375	-1.2685	-0.9835
84735	-0.085	-0.248	-0.118	0.106	0.031	-0.128	0.228	-0.193	-0.177	-0.047	-0.219	-0.089	-0.167	-1.043
84740	0.4435	0.2145	-0.1545	0.038111111	-2.5985	-0.9885	0.0875	-2.0425	-0.4095	-0.6997	-0.0015	-0.4515	-0.0245	0.4385
84747	0.6175	0.6705	0.8025	0.5515	0.6915	0.8915	1.1415	0.9215	0.6615	1.0815	0.1425	1.0615	0.9845	1.0965
84749	0.128	-0.013733333	0.111133333	1.317	0.146	0.265	-0.298	-0.281	-0.05	0.505	-0.327733333	-0.27	-0.219	-0.82
84750	0.219	0.5215	0.3395	0.5475	0.333	0.3935	0.2325	0.7625	0.7035	0.9255	-0.133	0.4475	0.4345	-0.0365
84752	-0.1651	0.0185	-0.031875	-0.3445	-0.4265	-0.1345	0.1835	0.5895	0.4825	-1.6925	-0.1305	1.8385	0.4435	1.8435
84754	0.087	-0.231	0.092	0.397	0.145	-0.605	-0.087214286	-0.05895	-0.092611111	-1.113	1.118	-0.449	-0.393	2.705
84759	-0.1385	0.3455	0.5055	0.4065	-0.0985	0.2455	0.5645	-0.1575	-0.4475	0.4615	-0.2615	-0.0175	-0.1095	-0.2685
8476	-1.052	-0.542	-0.894	0.551	0.13	0.002	0.529	1.176	0.802	-0.29	1.647	-0.575	-0.07	1.129
84765	-0.0345	0.2255	0.1325	0.1565	-1.1135	-0.4735	-0.0035	0.3465	-0.1035	-1.7335	0.0575	-0.2835	0.8015	-0.8965
84766	-0.003	0.387	0.304	0.722857143	-0.041	-0.125	-0.257	-0.213	0.004	-0.44	0.53	0.032	0.155	0.114
84767	-0.3425	-0.2325	-0.2845	0.0315	0.2055	0.1705	0.1415	-1.2445	-0.0175	0.0585	-0.6345	-0.3785	0.2725	0.6825
84769	-0.672	-0.022	0.165	0.864	0.427	-0.166	-0.352	-0.391	-0.464	-0.558	0.131	-0.261	-0.521	0.059
8477	-1.11	-1.274	-1.064	-1.43	-1.126	-1.4941	-1.614	-1.448	-1.329	-0.800888889	-1.29	-0.759	-0.018	-1.35
84771	-0.0575	0.2605	0.0305	0.6245	0.1065	-0.2205	-0.3115	-0.0135	-0.3955	-0.5215	0.1535	-0.1515	0.0565	0.4615
84775	-0.079	-0.397	-0.291	-0.697	-0.759	-0.479	-0.228	-0.094	-0.045	-0.649	0.702	0.717	-0.298	0.822
84777	0.184785714	0.1415	0.047785714	0.9925	0.6835	0.6415	0.5395	1.0275	0.5475	0.4115	-0.354928571	0.3965	-0.1315	-0.5635
84779	-0.172	0.006	-0.008	-0.094	0.09	0.113	0.343	-0.13	-0.427	0.292	0.599	-0.077	-0.264	0.458
84780	-0.8365	-0.2555	0.3205	-0.4295	0.4595	0.4405	0.4335	0.7745	0.8165	-1.5055	-1.1415	0.0565	-1.1385	-2.2275
84787	-0.2272	0.1312	0.1574	0.415	-0.153	-0.333	-0.072	-0.024	-0.128	-0.316	0.1834	-0.25	-0.437	0.119
8479	0.006642857	0.262214286	0.229357143	-0.4225	-0.9865	-0.9625	-0.5265	-0.7685	-0.9995	-1.2845	0.778071429	-0.1825	0.0425	-0.9285
84790	0.2111	0.0588	0.0943	0.0725	0.5135	0.1325	-0.1305	0.0295	0.4195	0.5865	0.5127	0.0015	0.1085	-0.1895
84791	-0.838	-0.476	-0.313	0.449	-0.76	-1.327	-1.096	-1.228	-1.416	-1.445	-1.179	-0.21	-1.462	-1.479
84792	0.198	-0.501	-0.584	-0.499	0.166	0.673	0.448	0.5	0.346	0.498	-0.873	-0.096	0.598	-0.69
84795	-0.0825	-0.6125	-0.3615	0.4165	-0.4035	-0.5575	-0.0745	-0.0125	-0.7955	-0.5985	0.9315	-0.4945	-0.3565	1.9375
84796	0.024	0.116	0.316	-0.087	-0.003666667	-1.532	0.413	0.144142857	0.798	0.919	-0.434	0.406	0.081	0.546
84798	-0.333	0.755	0.345	-0.052	-0.519	-0.825	-0.496	-0.267	-0.148	-0.986	1.277	1.086	0.426	1.109
84800	1.754	1.266	1.867	2.13	1.29	0.63	0.58	-0.26	0.31	1.06	0.299	0.54	0.193	0.469
84803	0.259833333	0.4765	0.473833333	2.6605	-0.2895	-0.3395	-0.3035	-0.1745	0.4415	-0.0815	0.7705	-0.7215	-0.5655	-0.5265
84804	-0.242	0.149	-0.048	0.876	-0.16	-0.145	-0.282	0.632	-0.183	-0.264	0.51	0.115	0.182	-0.266
84807	-0.132928571	-0.0965	0.029785714	0.8875	-0.0235	-0.3415	-0.3535	-0.2085	-0.4335	-0.6825	0.171642857	0.4785	-0.0295	-1.1005
84808	0.087	0.033	0.178	0.094	-1.26025	-5.742	-0.624666667	-1.616	0.269	0.794	-0.574	-0.408	-0.481	-0.854
84809	0.328	-0.825	0.042	-0.624	-1.17	0.768	-0.117	-0.425	-0.693	-0.465	0.791	-0.06	0.061	0.176
8481	-0.239	-0.476	-0.073	-0.03	-0.16	-0.31	-0.26	-0.42	-0.08	-0.85	0.979	-1	-0.312	1.093
84811	5.00E-04	0.0815	0.0075	-0.2785	-0.3785	-0.2785	-0.3885	0.0815	-0.1685	-0.2985	-0.6675	-0.3585	-0.6325	-0.7335
84812	0.100829167	0.084829167	-3.75E-05	-0.2638375	-0.2758375	-0.3698375	-0.2548375	-0.4928375	-0.2488375	-0.2158375	0.1617625	-0.3778375	0.0251625	-0.2448375
84814	1.121	2.522	2.215	2.666	1.843	2.363	2.49	2.475	2.208	2.062	2.677	2.543	2.139	2.335
84816	0.031	-0.203	-0.091	0.111	-0.079	0.191	-0.049	-0.329	0.381	-0.099	-0.756	-0.059	-0.429	-0.738
84817	0.164857143	0.428571429	0.389	0.313	1.595	1.131	-0.034	-0.394	1.003	0.74	-0.235	0.84	0.576	0.032
84818	-0.095666667	-0.07575	-0.040833333	-0.0875	-1.6305	-0.8655	-0.4935	0.2955	0.0395	-0.3985	0.510333333	-0.1775	-0.2505	0.4505
8482	1.735	1.689	1.359	2.51	0.968	1.778	2.376	-0.30325	5.223	1.876	1.951	2.596	1.481	1.28
84823	-0.0525	0.091	-0.00925	0.393	0.432	-0.147	-0.367	-0.223	-0.225	-0.568	-0.029	0.835	-0.277	-0.109
84824	-0.162857143	0.351285714	0.345428571	-0.015	-0.597	-0.452	-0.046	-0.407	-0.331	-0.508	0.244571429	-0.677	-0.305	-2.112
84826	0.008785714	-0.3565	-0.4485	-0.3095	-0.1615	-0.3385	0.4555	-0.6435	-0.5655	0.1345	-0.244214286	-0.2835	-0.3655	-0.9635
8483	0.7104	1.4772	0.8147	3.1215	1.6575	1.5655	1.6135	2.0645	2.3675	2.3425	1.7465	1.2785	1.0925	1.2075
84830	2.715	2.801	4.146	2.078	3.528	2.548	0.478	1.858	1.878	1.878	-1.287	0.888	0.829	-0.619
84832	0.3655	0.3705	0.1185	-0.7175	-0.6945	1.4435	1.2125	0.0775	-0.0605	1.0275	1.7525	1.1345	0.9415	0.9875
84833	-0.509	0.72	0.861	0.731	0.278	0.913	0.653	0.085	0.201	0.018	-0.522	1.246	-0.178	-0.555
84836	-0.259	-0.321	-0.509	-0.048	-0.198	-0.128	0.142	0.612	-0.078	-0.318	-0.054	0.642	-0.142	0.571
84837	-0.188833333	0.202333333	0.1885	0.447	1.308	0.038	-0.077	-0.018	0.434	-0.232	0.116166667	-0.303	-0.041	-1.157
84838	0.3439	-0.0525	0.12725	0.0335	-0.2185	-0.2845	-0.1645	0.0455	-0.1265	-0.5485	0.3325	0.4635	0.0305	2.0495
84839	-0.421	-0.396	0.127	-0.204	-1.028	-1.914	-1.608	-1.102	-0.576	-1.677	0.654	-1.656	-0.87	0.06
8484	-0.484	-0.498	-0.123	-0.787	-0.264	-0.434	0.221	-0.397	-0.54	-1.588	-0.35	1.725	-0.463	0.066
84841	-0.5425	-0.5975	-0.5765	-1.3595	-0.6545	-0.4115	-0.1985	-0.0905	-0.5605	-1.0965	-1.4555	-0.8335	-0.3555	-1.5475
84842	-1.0675	-0.0875	-0.4185	-0.0885	-0.1765	-0.4425	-0.5145	-0.7405	-0.7705	-0.8345	-0.1945	-0.3045	-0.7185	-1.0355
84843	0.386	1.102	0.276	0.323555556	-0.055	0.177	-0.079	-0.047	-0.0099	0.262888889	0.098	-0.028	-0.541	-0.797
84844	-0.033	-0.102	-0.152	-0.216	-0.26	1.225	0.696	0.334	0.477	0.339	0.673	-0.314	-0.393	0.739
84847	-0.8285	-0.5465	-0.4645	0.2915	-0.2285	0.1645	0.1905	0.0025	0.0425	-0.1165	-0.8095	0.4665	-0.8855	-1.4785
84848	3.01825	3.09525	2.44325	1.85225	2.49625	3.28425	2.53625	1.49025	3.30125	3.38325	3.82625	2.45025	2.73325	3.88325
84849	-0.298	-0.256	-0.118	0.150714286	-0.055	0.019	-0.168	-0.196	-0.316	3.178	-0.186	0.348	0.219	2.533
84851	-0.7305	-0.7325	-0.6045	-0.8175	-0.285	-0.4995	-0.4675	-0.2435	-0.594	-0.7535	-0.7055	-0.754	-0.6565	0.3
84852	-0.074	0.013	0.552	-0.066	0.486	-0.219	-0.352	0.159	0	-0.238	0.159	0.233	0.224	-0.589
84856	1.0015	1.3745	1.2135	0.8125	1.0655	0.2625	1.3985	0.1596	0.6845	0.9955	0.3015	-0.6885	0.9065	1.5305
84858	0.2615	1.4935	1.2395	1.5905	0.7655	0.5385	1.3255	1.7045	0.6765	1.6735	2.0095	-0.1795	1.2775	2.3315
84859	0.021428571	-0.027	0.131	-1.592	-0.423	0.769	1.103	0.595	0.852	2.462	0.1516	0.87	0.157	0.564
84861	0.2875	-0.1215	-0.0625	-0.03487037	0.0055	-0.1135	0.3785	0.9585	0.8035	-1.0405	0.93275	1.1145	0.0105	1.2775
84864	0.05	0.198	0.164	0.491	0.241	-0.306	0.25	0.314	0.633	0.306	0.127	0.406	0.591	0.337
84866	0.77	0.04	0.786	0.35	0.04	0.28	-0.29	0.08	-0.17	-0.31	-1.077	-0.4	-1.264	-0.945
84867	0.155666667	0.2855	0.222333333	-0.1865	-0.1465	-0.2125	0.2875	-0.1605	-0.2995	-0.0075	-0.0275	-0.3895	0.4445	1.3005
84868	-0.763	-0.728714286	-0.711	-1.183	-1.603	-1.547	-0.933	0.466	-0.467	-1.155	-0.2848	-0.821	-0.98	-2.402
84869	1.316	0.793	1.29	0.38	0.36	0.7	0.19	0.53	0.61	0.43	0.231	0.34	-0.021	-0.721
8487	-0.2985	0.0785	-0.2645	-1.2695	-0.3695	0.8805	1.1805	1.4605	0.7505	0.4905	-0.7195	1.0005	0.5985	-0.2615
84870	1.004	1.649	-0.013	0.155	-0.864	-0.049	2.706	1.483	1.937	2.4588	1.996	2.31	0.959	3.717
84871	0.06558125	0.14528125	0.13048125	0.28940625	0.25728125	-0.46971875	0.08078125	-0.00571875	0.039170139	0.46328125	0.17748125	-0.15671875	-0.20271875	-0.41471875
84872	-0.3303	0.1373	0.0829	0.9215	-0.3545	-0.0335	0.1395	0.1255	-0.0775	-0.2915	-0.0133	-0.1715	-0.0255	-0.3415
84873	0.633	-0.454	-0.156	-0.86	-0.028	0.038	-0.045	-0.121	0.397	-0.367	-0.53	-0.103	0.224	-0.029
84874	0.1375	0.2585	-0.1195	-1.0645	-0.5505	-0.7245	0.0265	0.8265	0.4685	0.5235	1.4495	-0.0445	0.2305	1.2885
84875	-0.293	-0.853	-0.495	-1.415	-0.997	-0.938	0.194	-0.587	-0.282	-1.935	-0.436	1.832	-0.469	0.152
84876	-0.0095	0.4145	0.2185	1.2225	0.4125	-0.1725	0.1715	-0.2845	-0.1005	0.2295	0.1765	0.1105	0.0075	0.4625
84878	0.535	0.105	0.19	1.092	0.574	-0.033	-0.116	-0.354	-0.399	-0.341	-0.022	-0.152	-0.033	-0.407
84879	0.17275	0.257916667	0.28225	0.06125	0.07325	-0.79325	-0.25875	-0.37825	-0.68325	-0.12925	0.730916667	-0.75275	-0.27725	-0.41175
84881	0.3695	0.3475	-0.3105	-0.0775	0.3235	0.1405	0.2965	-0.1285	-0.0515	0.0785	0.2435	0.0355	0.4495	-0.1205
84883	0.778	0.41	0.371	0.44	0.07	-0.308	0.239	-0.383	0.488	0.192	0.698	0.54	0.51	0.683
84885	0.0075	-0.1595	-0.0125	-0.2145	-2.3935	-0.7615	-1.6085	-0.3635	-0.6405	-0.9975	0.1385	-0.0475	0.3135	0.3465
84886	0.14925	-0.006	0.00575	0.644	-0.799	-0.675	0.035	0.387	0.088	0.479	-0.62425	-0.888	0.315	-0.735
84888	0.5015	0.167625	0.133625	-0.2175	0.6955	0.7555	1.2935	1.0445	0.9785	0.9885	-0.14025	0.3885	0.4635	0.0725
84889	0.3355	0.0475	0.2645	0.3855	-0.4675	-0.7415	-0.6205	-0.4655	-1.5465	-0.8755	0.5865	0.3505	0.3675	0.5285
84890	0.6537	-0.2662	-0.1992	0	0.137	1.784	1.687	1.503	1.748	0.933	-0.5047	1.337	0.851	-0.419
84891	-0.192	-0.347	0.035	-0.831	-1.008	-0.466	0.369	-0.929	0.037	-1.701	-1.187	3.055	-0.243	-0.51
84892	0.712	0.708	0.575	0.616	-0.052	0.481	1.058	0.899	0.177	0.492	0.209	0.553	0.671	0.386
84893	0.33	0.268	0.389	-0.873	-0.078	-0.074	-0.014	0.187	0.134	0.073	1.74	0.633	0.028	2.019
84894	0.2515	0.3055	0.2775	0.3455	-0.1245	-0.0115	0.7125	0.0705	0.0485	0.5115	1.4645	-0.3395	-0.2725	0.8395
84895	-0.0055	-0.06875	-0.0395	-0.037	-2.92	-0.605	-0.928	-0.025	-0.059	-0.358	0.474	0.293	0.139	0.704
84896	0.6415	0.2305	0.2515	0.5145	-0.0015	1.2425	0.8065	0.7735	0.9155	0.5625	0.1775	0.1845	0.5585	-0.6325
84897	0.919	1.235	0.806	-0.40975	0.739	0.66	0.671	0.905	1.098	0.807	1.376	1.438	1.437	1.251
84898	0.512611111	0.984722222	0.862277778	2.7025	2.1055	1.4785	0.9815	1.1725	1.0955	2.5865	1.477166667	1.0955	1.0275	0.8615
84899	0.0435	-0.4275	-1.0435	-1.2565	-1.1165	-0.0065	0.9235	0.3835	-0.3565	0.2135	-1.0425	0.0735	0.8145	-0.3755
8490	-2.981	-2.586	-2.1265	-2.6805	-4.597	-2.5885	-2.725	-2.0115	-1.5165	-0.6885	-3.6205	-2.9945	-3.625	-4.385
84900	0.001	-0.344	0.011	1.064	-0.026	-0.476	-0.926	-1.206	-1.126	-0.796	-1.453	-0.866	-1.936	-0.927
84901	-0.070375	-0.020875	-0.000125	0.073125	0.410125	-1.948875	0.159125	0.393125	-0.349875	-0.167875	0.019125	-0.458875	-0.407875	1.357125
84902	-0.6915	0.2435	0.3695	-0.0955	0.4925	0.5325	-0.9795	0.0865	0.0555	-0.5465	0.5625	5.00E-04	0.0195	0.7295
84904	-1.613	-1.195	-1.033	-0.559	0.036	-0.169	-0.386	-0.238	-0.37	-2.411	-0.686	-0.836	-1.18	-1.919
84905	-0.127	0.27	0.029	0.411	-1.292	-0.229	-0.108	0.135	-0.264	-0.503	-0.014	0.235	-0.256	-0.679
84908	0.5995	0.1825	0.0785	-0.2585	-0.2885	0.2715	0.1815	-0.0385	-0.4685	-0.0085	-0.5595	-0.2885	-0.0725	-0.6875
84909	0.001857143	0.107714286	-0.090428571	-0.367857143	-0.052857143	-0.178857143	0.058142857	0.154142857	-0.117857143	-0.121857143	0.191857143	-0.065857143	-0.042857143	-0.722857143
8491	0.53	-1.413	-0.822	-1.25	-0.658	0.348	0.105	-0.302	0.372	0.517	-1.503	0.082	0.102	-1.017
84910	0.5965	0.4455	0.2025	0.1955	0.8415	1.4165	1.1205	0.2995	0.8935	1.4645	0.1305	0.9675	0.2655	-0.3615
84911	0.2845	-0.0985	-0.3415	-0.27225	-0.0145	0.0235	-0.1685	0.0515	-0.1945	0.6195	-0.9895	0.1085	0.1065	-0.9585
84912	-0.328	1.057	0.963	1.694	0.671	0.395	-0.007	0.189	0.485	0.56	1	0.486	0.091	0.374
84913	-0.7635	-0.2085	-0.2515	0.1124	-0.6515	-2.1695	-0.5415	0.8315	-0.2805	-0.14075	0.3145	-0.0835	0.2565	2.4375
84914	-0.8405	-0.2355	-0.0025	0.3415	-0.4085	-0.7285	-1.0685	-1.6785	-1.6285	-1.5585	0.2295	-1.8185	-1.3985	0.4935
84915	-0.2265	0.2305	0.3545	1.1855	0.4335	0.1385	-1.1145	-1.2775	-0.3235	-0.5055	-0.9375	-0.3825	-0.9255	-1.6095
84916	-0.014	0.243	0.025	-0.079	0.121	0.071	0.391	0.181	-0.109	0.481	0.28	0.661	0.306	0.915
84918	0.296125	-0.417875	-0.557625	-0.9355	0.3085	0.7435	0.9035	0.8365	0.8355	0.7345	-0.966125	0.7135	0.9575	-0.5485
84919	0.0386	-0.0884	-0.0766	0.37	0.616	0.136	0.473	-0.181	0.14	-0.034	0.2162	0.635	-0.109	-0.947
8492	2.697	2.265	3.05	3.098	2.368	2.018	0.458	-0.102	0.948	1.198	-0.896	0.108	-0.443	-0.573
84920	-0.83	-0.68	-0.24	-0.6	-0.012	0.44	0.185	0.919	0.787	0.403	-1.052	-0.062	-0.413	-0.235
84922	0.0345	-0.1225	0.1165	0.8295	0.0625	0.0415	0.0355	0.1515	-0.1035	1.0225	0.4965	0.3645	0.3005	-0.3645
84923	0.3875	-0.0595	0.0015	-0.0525	-0.3185	0.2365	0.1935	0.8675	0.5615	0.2765	-0.5205	0.1405	0.4225	-0.7875
84924	-0.208	-0.525	-0.021	0.322142857	-0.076	-0.187	-0.063	0.02	-0.424	0.528	-0.2	-0.321	0.26	-0.723
84925	0.3105	0.4115	0.5035	0.9255	0.5175	0.5745	-0.3175	-0.8655	0.0595	0.4515	-1.0745	-0.6335	-0.6895	-1.3595
84926	0.178	-0.108	0.075	0.706	0.374	-0.247	-0.031	0.113	0.017	-0.263	0.923	0.149	-0.322	0.672
84928	-0.391	-1.061	-1.048	-1.365	-0.638	-0.564	-0.968	-0.945	-0.891	-0.935	-1.698	-0.358	-0.405	-1.656
84929	0.382	0.104	0.144	-0.265	-0.215	-0.362	-0.073	-0.145	0.177	-0.076	0.104	-0.096	0.431	-0.304
8493	0.895285714	0.128	0.269	0.084857143	0.448857143	0.566857143	0.653857143	0.524857143	0.438857143	1.347857143	0.163714286	0.250857143	0.439857143	-0.235142857
84930	0.002	0.473	0.491	0.359	-0.046	0.452	0.359	0.22	0.111	-1.343	-0.579	0.044	-0.531	-1.272
84931	-0.2505	0.4115	0.1865	0.67075	0.5595	-0.1675	-0.3825	-0.1715	0.3435	0.1195	-0.1195	-0.0855	0.2655	-0.3565
84932	0.194714286	-0.218857143	-0.182857143	0.656	0.044	0.128	0.339	-1.195	-1.253	0.077	0.081333333	-0.277	-0.158	-0.606
84933	0.103	-0.166	-0.165	-0.656	-0.064	0.662	0.334	0.117	0.209	0.231	-0.47	-0.119	-0.135	-0.29
84934	-0.257	-0.365	-0.148	1.011	0.386	-0.563	-0.44	-0.03	-0.502	-0.657	0.104	-0.614	-0.474	0.529
84935	1.26	2.397	2.298	3.032	2.998	2.24	3.035	2.703	2.821	3.758	3.293	1.155	2.704	2.778
84936	0.0215	0.2115	0.4845	1.0565	-0.0495	-0.3005	0.0025	-0.5245	-0.4455	-0.5025	-0.3085	-0.7125	-0.5765	-0.2775
84937	0.3085	-0.2605	-0.0675	-0.0995	0.4835	0.0515	0.3965	0.2025	-0.2505	0.7385	-0.8585	-0.5165	0.3565	-0.5555
84938	0.113333333	0.101	0.126333333	-0.6305	-0.1985	0.0765	-0.1705	0.1235	0.2035	0.2095	-0.015666667	-0.2695	0.1695	-0.1015
84939	0.4975	0.5545	0.6975	0.8985	0.5885	0.0985	0.5185	0.9885	0.4185	-0.0315	1.2295	0.7485	1.1675	1.4615
84940	-0.164	0.621	0.25	0.806	-0.164	-0.294	-0.014	0.696	0.306	-0.014	0.293	-0.314	0.225	0.816
84941	-0.72	-0.432	-0.77	-0.304	-0.97	-0.827	-0.199	-1.338	-1.425	-1.824	-0.231	-0.604	-0.52	-2.422
84942	0.07	0.286	0.453	0.636	0.34	0.072	-0.063	-0.1	-0.228	-0.088	0.522	-0.411	-0.299	0.361
84944	-0.191	0.12425	0.10675	0.002	-0.005	0.145	0.315	0.235	0.025	0.615	-0.0265	-0.375	-0.322	-0.628
84945	1.2055	0.4255	0.4635	0.2325	0.0035	1.4725	1.0555	1.0655	0.3195	1.2805	-1.0845	0.4475	0.6175	-0.6025
84946	0.1955	0.0075	-0.2155	-0.6435	0.0475	0.2375	0.3065	0.3165	0.4725	0.4165	-0.1015	0.4675	0.4985	0.6685
84947	0.2046	-0.4696	-0.3098	-0.635333333	0.06	-0.233	0.06	0.222	0.098	0.444	0.003	0.397	0.31	-0.693
84948	-0.172	0.04625	0.03825	0.364	-0.189	-0.444	-0.246	0.28	-0.384	-0.542	-0.65575	0.246	-0.185	-0.506
8495	0.2295	0.3465	1.2075	0.3825	0.7625	0.7325	-0.4675	-0.0375	0.7225	0.0925	-1.6045	-1.3375	-0.5575	-1.1635
84950	-0.172	-0.013	0.248	-0.24	-0.382	-0.424	-0.6	-0.978	-0.712	-0.903	-0.536	-0.22	0.521	-0.292
84951	1.837	1.907	2.926	2.448	3.368	2.768	-0.272	-1.972	1.688	2.418	-1.779	-1.512	-3.019	-2.666
84952	0.882	-0.699	0.213	-0.549	-0.599	-0.089	-0.899	-0.319	-0.109	-0.609	-1.457	-1.349	-1.006	-1.968
84953	-0.2975	0.6095	1.5165	0.8235	0.2935	-0.0965	-1.7165	-1.3065	-0.0065	0.0435	-0.5145	-1.6365	-1.5315	-1.2265
84954	-0.2575	-0.1835	-0.5225	-0.3755	-0.2405	-0.4215	-0.4475	0.1535	-0.5795	-0.7465	-0.3655	-0.2015	-0.4655	-0.1705
84955	-0.3625	-0.2925	-0.2825	-0.1325	0.1475	0.1475	0.0175	-0.0525	0.1975	0.0275	-0.7925	-0.4925	-0.4045	0.0435
84957	0.1685	0.0215	0.2155	-0.4585	-0.0265	-0.1905	-0.1215	-0.2535	-0.1555	-1.0405	0.4145	0.3015	0.3225	0.9345
84958	0.37	-0.247	0.633	0.26	0.321	0.001	-1.448	-1.95	-0.02	-0.487	-0.153	-0.886	-1.003	-1.963
84959	-0.181666667	0.205	0.2765	0.0955	-0.0315	0.1875	-0.3375	-0.6765	-0.3095	-0.7465	0.420666667	0.5775	1.0015	-0.6635
8496	1.3405	1.9515	2.0325	1.9205	1.9195	1.3825	1.9325	1.6475	1.4505	2.0835	0.6255	1.1165	2.3205	1.2525
84961	0.326	0.106	0.202	0.257	0.097	0.407	0.247	0.137	-0.013	0.477	-0.29	0.087	0.323	-0.106
84962	1.6505	1.2335	1.1335	0.8235	0.9785	0.8285	-0.5555	-0.6365	0.2675	0.8225	-1.1445	0.0245	0.1635	-0.5085
84964	-0.2271	-0.0205	-0.0337	0.0335	-0.7005	-0.7765	-0.5855	-0.5355	-0.2515	-0.4365	0.0515	0.1025	-0.2715	0.2565
84966	-0.190928571	-0.076071429	-0.02125	-1.1015	-1.1815	-1.4575	-0.9395	-1.4865	-1.5645	-1.4595	-0.378642857	-1.7705	-1.9545	-2.9035
84967	0.316357143	0.350928571	0.3945	0.6915	0.4395	1.0315	0.9455	0.7955	0.7165	0.5405	0.248928571	0.8975	0.8685	1.0295
84968	-0.125	0.159	0.335	0.2245	-0.175	0.131	-0.154	0.107	0.031	-0.2823	0.367	-0.163	-0.046	0.379
84969	-1.7665	-0.5705	-0.1015	-1.4875	-0.9595	-1.5735	-1.9035	-2.3775	-2.3385	-2.3045	0.0495	-0.0585	-0.0345	-1.3805
